user_id,challenge_name,category,difficulty,start_date,completion_date,completed,points_earned,attempts
user_0221,10K Steps Challenge,exercise,3,2025-10-10,2025-10-11,True,150,1
user_0221,Mindful Eating,meals,4,2025-10-18,2025-10-25,True,200,2
user_0221,Breathwork Beginner,meditation,1,2025-11-19,,False,0,1
user_0221,Breathwork Beginner,meditation,1,2025-09-20,2025-09-26,True,50,1
user_0221,Evening Yoga,exercise,2,2025-11-04,2025-11-11,True,100,1
user_0221,Sleep Sanctuary,sleep,3,2025-09-25,2025-09-26,True,150,2
user_0222,Breathwork Beginner,meditation,1,2025-11-30,2025-12-02,True,50,3
user_0222,Hydration Hero,water,1,2025-10-18,,False,0,1
user_0222,Morning Meditation,meditation,2,2025-09-13,2025-09-16,True,100,2
user_0222,Breathwork Beginner,meditation,1,2025-11-11,2025-11-13,True,50,3
user_0222,Hydration Hero,water,1,2025-10-09,2025-10-15,True,50,1
user_0222,Morning Meditation,meditation,2,2025-11-01,,False,0,3
user_0223,Hydration Hero,water,1,2025-09-13,2025-09-16,True,50,3
user_0223,Breathwork Beginner,meditation,1,2025-11-08,,False,0,3
user_0223,Breathwork Beginner,meditation,1,2025-09-23,,False,0,2
user_0223,7-Day Streak,exercise,5,2025-11-15,2025-11-16,True,250,3
user_0223,Sleep Sanctuary,sleep,3,2025-10-09,,False,0,1
user_0224,Mindful Eating,meals,4,2025-09-24,2025-09-28,True,200,1
user_0224,Mindful Eating,meals,4,2025-11-03,2025-11-06,True,200,2
user_0224,Morning Meditation,meditation,2,2025-12-04,,False,0,3
user_0224,Morning Meditation,meditation,2,2025-09-07,2025-09-09,True,100,2
user_0224,Hydration Hero,water,1,2025-11-20,2025-11-22,True,50,2
user_0224,Evening Yoga,exercise,2,2025-11-08,2025-11-13,True,100,2
user_0224,10K Steps Challenge,exercise,3,2025-11-26,2025-11-30,True,150,3
user_0224,Hydration Hero,water,1,2025-11-30,2025-12-06,True,50,1
user_0224,Evening Yoga,exercise,2,2025-11-02,,False,0,1
user_0224,Mindful Eating,meals,4,2025-11-07,2025-11-10,True,200,1
user_0224,7-Day Streak,exercise,5,2025-11-13,,False,0,2
user_0224,10K Steps Challenge,exercise,3,2025-11-22,2025-11-26,True,150,2
user_0225,Breathwork Beginner,meditation,1,2025-09-06,,False,0,1
user_0226,7-Day Streak,exercise,5,2025-09-15,2025-09-16,True,250,1
user_0226,7-Day Streak,exercise,5,2025-11-13,2025-11-20,True,250,2
user_0226,Breathwork Beginner,meditation,1,2025-09-26,2025-10-01,True,50,3
user_0226,Breathwork Beginner,meditation,1,2025-11-21,2025-11-23,True,50,1
user_0226,Breathwork Beginner,meditation,1,2025-09-27,2025-10-02,True,50,2
user_0226,Breathwork Beginner,meditation,1,2025-10-29,2025-11-03,True,50,1
user_0226,Mindful Eating,meals,4,2025-11-03,2025-11-06,True,200,3
user_0226,Hydration Hero,water,1,2025-10-30,,False,0,2
user_0226,Breathwork Beginner,meditation,1,2025-09-23,2025-09-25,True,50,2
user_0226,Mindful Eating,meals,4,2025-10-27,2025-11-03,True,200,2
user_0226,10K Steps Challenge,exercise,3,2025-10-27,2025-10-31,True,150,3
user_0226,Sleep Sanctuary,sleep,3,2025-11-20,2025-11-27,True,150,3
user_0226,Sleep Sanctuary,sleep,3,2025-09-16,,False,0,1
user_0227,Hydration Hero,water,1,2025-11-17,,False,0,3
user_0227,Hydration Hero,water,1,2025-11-12,2025-11-18,True,50,2
user_0227,10K Steps Challenge,exercise,3,2025-10-06,2025-10-12,True,150,1
user_0227,Morning Meditation,meditation,2,2025-10-08,,False,0,3
user_0227,Hydration Hero,water,1,2025-09-06,2025-09-09,True,50,1
user_0227,Mindful Eating,meals,4,2025-12-01,2025-12-08,True,200,2
user_0227,7-Day Streak,exercise,5,2025-10-01,2025-10-03,True,250,3
user_0227,7-Day Streak,exercise,5,2025-12-01,2025-12-06,True,250,3
user_0227,7-Day Streak,exercise,5,2025-09-28,2025-10-02,True,250,3
user_0227,Hydration Hero,water,1,2025-11-17,2025-11-22,True,50,1
user_0227,Sleep Sanctuary,sleep,3,2025-11-11,2025-11-18,True,150,2
user_0227,10K Steps Challenge,exercise,3,2025-10-03,2025-10-06,True,150,3
user_0227,10K Steps Challenge,exercise,3,2025-09-22,2025-09-25,True,150,3
user_0227,Breathwork Beginner,meditation,1,2025-09-08,2025-09-15,True,50,3
user_0227,Breathwork Beginner,meditation,1,2025-12-02,2025-12-07,True,50,2
user_0227,Breathwork Beginner,meditation,1,2025-12-01,2025-12-02,True,50,2
user_0227,Breathwork Beginner,meditation,1,2025-11-15,,False,0,3
user_0227,Mindful Eating,meals,4,2025-10-31,,False,0,1
user_0228,Breathwork Beginner,meditation,1,2025-09-12,2025-09-19,True,50,2
user_0228,7-Day Streak,exercise,5,2025-11-14,2025-11-21,True,250,3
user_0228,Mindful Eating,meals,4,2025-09-24,2025-09-26,True,200,3
user_0228,Mindful Eating,meals,4,2025-09-06,2025-09-12,True,200,2
user_0228,7-Day Streak,exercise,5,2025-09-12,2025-09-15,True,250,1
user_0228,Mindful Eating,meals,4,2025-12-04,2025-12-07,True,200,3
user_0228,Mindful Eating,meals,4,2025-09-15,2025-09-18,True,200,1
user_0228,Mindful Eating,meals,4,2025-12-04,,False,0,3
user_0228,Evening Yoga,exercise,2,2025-09-08,,False,0,2
user_0228,Breathwork Beginner,meditation,1,2025-11-15,,False,0,1
user_0228,Evening Yoga,exercise,2,2025-10-30,2025-10-31,True,100,1
user_0228,Hydration Hero,water,1,2025-11-13,,False,0,1
user_0229,7-Day Streak,exercise,5,2025-10-19,2025-10-22,True,250,2
user_0229,Sleep Sanctuary,sleep,3,2025-11-09,2025-11-14,True,150,2
user_0229,Mindful Eating,meals,4,2025-09-10,2025-09-17,True,200,2
user_0229,Breathwork Beginner,meditation,1,2025-11-23,2025-11-30,True,50,2
user_0229,Breathwork Beginner,meditation,1,2025-09-14,2025-09-17,True,50,3
user_0229,Sleep Sanctuary,sleep,3,2025-09-23,,False,0,3
user_0229,10K Steps Challenge,exercise,3,2025-09-29,2025-09-30,True,150,3
user_0229,7-Day Streak,exercise,5,2025-09-26,2025-09-27,True,250,2
user_0229,Morning Meditation,meditation,2,2025-10-30,2025-11-06,True,100,3
user_0229,Breathwork Beginner,meditation,1,2025-10-14,2025-10-20,True,50,3
user_0229,Morning Meditation,meditation,2,2025-11-13,2025-11-18,True,100,2
user_0229,Evening Yoga,exercise,2,2025-10-17,2025-10-18,True,100,2
user_0229,Evening Yoga,exercise,2,2025-10-11,2025-10-15,True,100,2
user_0229,Sleep Sanctuary,sleep,3,2025-11-09,2025-11-13,True,150,3
user_0229,Morning Meditation,meditation,2,2025-11-05,2025-11-11,True,100,2
user_0229,Morning Meditation,meditation,2,2025-09-13,2025-09-17,True,100,1
user_0229,Evening Yoga,exercise,2,2025-10-08,,False,0,3
user_0229,Breathwork Beginner,meditation,1,2025-09-08,,False,0,2
user_0229,Evening Yoga,exercise,2,2025-09-10,2025-09-14,True,100,2
user_0230,Morning Meditation,meditation,2,2025-09-29,2025-10-05,True,100,2
user_0230,Evening Yoga,exercise,2,2025-09-11,2025-09-12,True,100,2
user_0230,10K Steps Challenge,exercise,3,2025-11-04,2025-11-09,True,150,1
user_0230,Hydration Hero,water,1,2025-09-20,2025-09-27,True,50,1
user_0230,Breathwork Beginner,meditation,1,2025-10-16,,False,0,3
user_0230,Breathwork Beginner,meditation,1,2025-10-18,,False,0,2
user_0230,Breathwork Beginner,meditation,1,2025-10-09,,False,0,3
user_0230,Mindful Eating,meals,4,2025-11-12,2025-11-19,True,200,3
user_0230,Evening Yoga,exercise,2,2025-10-30,2025-11-06,True,100,1
user_0230,Breathwork Beginner,meditation,1,2025-09-30,2025-10-01,True,50,3
user_0230,Breathwork Beginner,meditation,1,2025-09-14,2025-09-19,True,50,1
user_0230,Morning Meditation,meditation,2,2025-09-17,2025-09-18,True,100,3
user_0230,10K Steps Challenge,exercise,3,2025-09-06,2025-09-07,True,150,2
user_0231,Morning Meditation,meditation,2,2025-12-04,2025-12-09,True,100,2
user_0231,Morning Meditation,meditation,2,2025-09-24,2025-09-26,True,100,3
user_0231,10K Steps Challenge,exercise,3,2025-11-03,,False,0,1
user_0231,10K Steps Challenge,exercise,3,2025-09-28,2025-10-02,True,150,2
user_0231,7-Day Streak,exercise,5,2025-09-17,,False,0,1
user_0231,Mindful Eating,meals,4,2025-11-04,,False,0,2
user_0232,Mindful Eating,meals,4,2025-10-16,,False,0,1
user_0232,Morning Meditation,meditation,2,2025-10-14,,False,0,1
user_0233,Hydration Hero,water,1,2025-11-07,,False,0,3
user_0233,Mindful Eating,meals,4,2025-10-09,,False,0,1
user_0234,Evening Yoga,exercise,2,2025-10-04,,False,0,2
user_0235,7-Day Streak,exercise,5,2025-10-10,2025-10-12,True,250,1
user_0235,7-Day Streak,exercise,5,2025-10-20,2025-10-22,True,250,1
user_0235,7-Day Streak,exercise,5,2025-10-06,2025-10-09,True,250,1
user_0235,Sleep Sanctuary,sleep,3,2025-11-26,2025-12-02,True,150,1
user_0235,10K Steps Challenge,exercise,3,2025-11-25,,False,0,1
user_0235,Morning Meditation,meditation,2,2025-10-17,2025-10-24,True,100,2
user_0235,Hydration Hero,water,1,2025-10-13,,False,0,3
user_0235,10K Steps Challenge,exercise,3,2025-10-08,,False,0,2
user_0235,7-Day Streak,exercise,5,2025-09-16,,False,0,3
user_0235,Hydration Hero,water,1,2025-09-09,2025-09-12,True,50,3
user_0235,7-Day Streak,exercise,5,2025-09-15,2025-09-19,True,250,3
user_0236,Evening Yoga,exercise,2,2025-10-11,2025-10-13,True,100,2
user_0236,10K Steps Challenge,exercise,3,2025-10-24,2025-10-29,True,150,2
user_0236,7-Day Streak,exercise,5,2025-10-14,2025-10-16,True,250,1
user_0236,Hydration Hero,water,1,2025-10-27,,False,0,2
user_0237,Sleep Sanctuary,sleep,3,2025-10-11,2025-10-17,True,150,1
user_0237,7-Day Streak,exercise,5,2025-10-03,2025-10-09,True,250,1
user_0237,7-Day Streak,exercise,5,2025-09-23,,False,0,2
user_0237,Hydration Hero,water,1,2025-10-17,,False,0,1
user_0237,10K Steps Challenge,exercise,3,2025-11-06,2025-11-07,True,150,2
user_0237,10K Steps Challenge,exercise,3,2025-09-21,2025-09-28,True,150,1
user_0237,Morning Meditation,meditation,2,2025-10-26,2025-10-31,True,100,3
user_0237,Breathwork Beginner,meditation,1,2025-10-27,2025-10-31,True,50,2
user_0237,10K Steps Challenge,exercise,3,2025-12-04,,False,0,2
user_0237,Mindful Eating,meals,4,2025-10-23,,False,0,2
user_0238,Evening Yoga,exercise,2,2025-10-29,2025-11-04,True,100,3
user_0238,7-Day Streak,exercise,5,2025-09-24,2025-09-25,True,250,1
user_0238,10K Steps Challenge,exercise,3,2025-10-22,2025-10-29,True,150,3
user_0238,Sleep Sanctuary,sleep,3,2025-09-18,2025-09-19,True,150,3
user_0238,10K Steps Challenge,exercise,3,2025-11-07,2025-11-11,True,150,1
user_0238,Mindful Eating,meals,4,2025-11-08,,False,0,1
user_0238,10K Steps Challenge,exercise,3,2025-11-10,2025-11-17,True,150,1
user_0238,Breathwork Beginner,meditation,1,2025-12-02,2025-12-09,True,50,1
user_0238,Hydration Hero,water,1,2025-09-18,2025-09-22,True,50,3
user_0238,Evening Yoga,exercise,2,2025-10-13,,False,0,1
user_0238,Mindful Eating,meals,4,2025-11-29,,False,0,2
user_0238,Sleep Sanctuary,sleep,3,2025-11-23,2025-11-27,True,150,1
user_0238,Mindful Eating,meals,4,2025-11-26,2025-12-03,True,200,3
user_0238,Sleep Sanctuary,sleep,3,2025-09-27,2025-10-01,True,150,3
user_0238,Breathwork Beginner,meditation,1,2025-11-03,2025-11-09,True,50,1
user_0238,Mindful Eating,meals,4,2025-10-09,,False,0,3
user_0238,7-Day Streak,exercise,5,2025-12-01,2025-12-02,True,250,1
user_0238,Hydration Hero,water,1,2025-11-19,,False,0,2
user_0238,Breathwork Beginner,meditation,1,2025-11-14,,False,0,3
user_0238,7-Day Streak,exercise,5,2025-11-06,2025-11-10,True,250,3
user_0239,7-Day Streak,exercise,5,2025-09-30,,False,0,3
user_0239,10K Steps Challenge,exercise,3,2025-10-24,2025-10-27,True,150,2
user_0239,7-Day Streak,exercise,5,2025-11-12,,False,0,3
user_0239,Sleep Sanctuary,sleep,3,2025-09-14,,False,0,3
user_0239,Sleep Sanctuary,sleep,3,2025-11-02,,False,0,2
user_0239,Morning Meditation,meditation,2,2025-12-03,,False,0,3
user_0240,Breathwork Beginner,meditation,1,2025-09-21,2025-09-27,True,50,1
user_0240,10K Steps Challenge,exercise,3,2025-11-30,2025-12-02,True,150,2
user_0240,10K Steps Challenge,exercise,3,2025-09-24,,False,0,3
user_0240,Breathwork Beginner,meditation,1,2025-09-07,,False,0,3
user_0240,Evening Yoga,exercise,2,2025-11-19,2025-11-26,True,100,3
user_0240,Mindful Eating,meals,4,2025-12-04,2025-12-07,True,200,2
user_0240,10K Steps Challenge,exercise,3,2025-11-12,,False,0,1
user_0241,Evening Yoga,exercise,2,2025-10-22,2025-10-28,True,100,2
user_0241,Hydration Hero,water,1,2025-09-13,2025-09-20,True,50,2
user_0241,Breathwork Beginner,meditation,1,2025-11-20,2025-11-22,True,50,1
user_0241,7-Day Streak,exercise,5,2025-09-08,,False,0,3
user_0241,7-Day Streak,exercise,5,2025-10-11,2025-10-13,True,250,1
user_0241,Sleep Sanctuary,sleep,3,2025-11-07,,False,0,1
user_0241,Morning Meditation,meditation,2,2025-09-09,2025-09-16,True,100,1
user_0241,Hydration Hero,water,1,2025-11-17,2025-11-24,True,50,1
user_0241,Hydration Hero,water,1,2025-09-25,,False,0,2
user_0241,10K Steps Challenge,exercise,3,2025-11-28,2025-12-01,True,150,2
user_0242,Hydration Hero,water,1,2025-11-03,,False,0,3
user_0242,7-Day Streak,exercise,5,2025-10-06,2025-10-11,True,250,2
user_0242,10K Steps Challenge,exercise,3,2025-10-29,,False,0,3
user_0242,Sleep Sanctuary,sleep,3,2025-09-09,2025-09-14,True,150,3
user_0242,Breathwork Beginner,meditation,1,2025-11-12,,False,0,3
user_0242,Breathwork Beginner,meditation,1,2025-10-30,,False,0,2
user_0242,Hydration Hero,water,1,2025-11-23,2025-11-25,True,50,3
user_0243,7-Day Streak,exercise,5,2025-11-26,2025-11-27,True,250,1
user_0243,Hydration Hero,water,1,2025-09-07,2025-09-11,True,50,2
user_0243,Morning Meditation,meditation,2,2025-10-23,2025-10-27,True,100,1
user_0243,Mindful Eating,meals,4,2025-11-29,2025-12-02,True,200,1
user_0243,Morning Meditation,meditation,2,2025-11-08,,False,0,2
user_0243,Sleep Sanctuary,sleep,3,2025-11-29,2025-12-04,True,150,3
user_0243,Hydration Hero,water,1,2025-11-21,2025-11-24,True,50,2
user_0243,Breathwork Beginner,meditation,1,2025-11-16,2025-11-19,True,50,3
user_0243,Sleep Sanctuary,sleep,3,2025-11-22,,False,0,1
user_0243,7-Day Streak,exercise,5,2025-11-19,2025-11-25,True,250,1
user_0244,Evening Yoga,exercise,2,2025-10-20,2025-10-21,True,100,3
user_0244,Morning Meditation,meditation,2,2025-09-13,2025-09-16,True,100,3
user_0244,Sleep Sanctuary,sleep,3,2025-09-11,2025-09-15,True,150,3
user_0244,Sleep Sanctuary,sleep,3,2025-11-28,2025-12-05,True,150,2
user_0244,Breathwork Beginner,meditation,1,2025-11-25,2025-11-29,True,50,3
user_0244,10K Steps Challenge,exercise,3,2025-10-16,,False,0,1
user_0244,10K Steps Challenge,exercise,3,2025-10-14,,False,0,3
user_0244,Morning Meditation,meditation,2,2025-09-13,,False,0,3
user_0244,7-Day Streak,exercise,5,2025-11-11,,False,0,1
user_0244,Breathwork Beginner,meditation,1,2025-10-11,2025-10-14,True,50,2
user_0244,10K Steps Challenge,exercise,3,2025-10-22,2025-10-23,True,150,3
user_0245,Mindful Eating,meals,4,2025-09-11,,False,0,3
user_0245,10K Steps Challenge,exercise,3,2025-11-16,,False,0,1
user_0246,Morning Meditation,meditation,2,2025-10-16,,False,0,1
user_0246,Sleep Sanctuary,sleep,3,2025-09-25,2025-09-28,True,150,1
user_0246,Morning Meditation,meditation,2,2025-11-12,,False,0,3
user_0246,Evening Yoga,exercise,2,2025-09-19,2025-09-22,True,100,1
user_0247,Breathwork Beginner,meditation,1,2025-09-12,,False,0,3
user_0247,10K Steps Challenge,exercise,3,2025-11-02,2025-11-08,True,150,2
user_0247,10K Steps Challenge,exercise,3,2025-09-18,2025-09-24,True,150,2
user_0247,10K Steps Challenge,exercise,3,2025-10-31,2025-11-03,True,150,1
user_0247,Evening Yoga,exercise,2,2025-09-15,,False,0,1
user_0247,Morning Meditation,meditation,2,2025-09-13,,False,0,2
user_0247,Sleep Sanctuary,sleep,3,2025-09-14,2025-09-19,True,150,3
user_0247,7-Day Streak,exercise,5,2025-10-24,,False,0,3
user_0247,10K Steps Challenge,exercise,3,2025-11-28,2025-12-03,True,150,1
user_0248,Sleep Sanctuary,sleep,3,2025-11-01,,False,0,2
user_0248,7-Day Streak,exercise,5,2025-10-26,,False,0,1
user_0249,Morning Meditation,meditation,2,2025-09-23,2025-09-25,True,100,2
user_0249,Morning Meditation,meditation,2,2025-09-23,2025-09-25,True,100,1
user_0249,Morning Meditation,meditation,2,2025-09-26,,False,0,1
user_0249,Breathwork Beginner,meditation,1,2025-09-06,,False,0,1
user_0249,Evening Yoga,exercise,2,2025-10-04,2025-10-05,True,100,3
user_0249,Mindful Eating,meals,4,2025-09-11,2025-09-14,True,200,3
user_0249,Breathwork Beginner,meditation,1,2025-11-03,2025-11-04,True,50,1
user_0249,Breathwork Beginner,meditation,1,2025-11-16,2025-11-17,True,50,3
user_0249,10K Steps Challenge,exercise,3,2025-10-15,2025-10-19,True,150,3
user_0249,Sleep Sanctuary,sleep,3,2025-09-13,2025-09-17,True,150,3
user_0249,7-Day Streak,exercise,5,2025-11-03,2025-11-10,True,250,3
user_0249,Sleep Sanctuary,sleep,3,2025-09-10,,False,0,1
user_0249,Breathwork Beginner,meditation,1,2025-10-14,,False,0,3
user_0249,Mindful Eating,meals,4,2025-10-24,2025-10-27,True,200,1
user_0249,Hydration Hero,water,1,2025-10-24,2025-10-25,True,50,1
user_0249,7-Day Streak,exercise,5,2025-12-01,2025-12-02,True,250,3
user_0250,Morning Meditation,meditation,2,2025-11-30,2025-12-02,True,100,2
user_0250,Evening Yoga,exercise,2,2025-11-05,2025-11-07,True,100,2
user_0250,10K Steps Challenge,exercise,3,2025-10-20,,False,0,3
user_0251,Breathwork Beginner,meditation,1,2025-09-18,,False,0,3
user_0251,Evening Yoga,exercise,2,2025-10-06,2025-10-12,True,100,3
user_0251,7-Day Streak,exercise,5,2025-11-09,2025-11-11,True,250,3
user_0251,Hydration Hero,water,1,2025-11-22,2025-11-27,True,50,1
user_0251,Morning Meditation,meditation,2,2025-09-09,2025-09-16,True,100,3
user_0251,Sleep Sanctuary,sleep,3,2025-10-20,2025-10-26,True,150,3
user_0251,10K Steps Challenge,exercise,3,2025-11-22,2025-11-23,True,150,1
user_0251,Hydration Hero,water,1,2025-10-19,2025-10-26,True,50,3
user_0251,Sleep Sanctuary,sleep,3,2025-11-28,2025-12-03,True,150,1
user_0251,Sleep Sanctuary,sleep,3,2025-09-25,2025-09-29,True,150,3
user_0251,Evening Yoga,exercise,2,2025-11-26,2025-11-29,True,100,1
user_0251,Mindful Eating,meals,4,2025-09-13,2025-09-18,True,200,2
user_0251,Breathwork Beginner,meditation,1,2025-10-28,2025-10-31,True,50,1
user_0251,Morning Meditation,meditation,2,2025-10-30,2025-11-03,True,100,2
user_0251,Hydration Hero,water,1,2025-11-21,2025-11-25,True,50,3
user_0251,7-Day Streak,exercise,5,2025-11-13,,False,0,3
user_0251,Mindful Eating,meals,4,2025-10-24,2025-10-31,True,200,1
user_0251,Breathwork Beginner,meditation,1,2025-09-20,2025-09-21,True,50,3
user_0251,7-Day Streak,exercise,5,2025-10-17,2025-10-20,True,250,1
user_0251,Evening Yoga,exercise,2,2025-09-23,2025-09-27,True,100,1
user_0252,10K Steps Challenge,exercise,3,2025-09-18,2025-09-20,True,150,1
user_0252,10K Steps Challenge,exercise,3,2025-11-12,,False,0,1
user_0252,Sleep Sanctuary,sleep,3,2025-10-02,,False,0,1
user_0252,Hydration Hero,water,1,2025-10-14,2025-10-21,True,50,3
user_0252,Morning Meditation,meditation,2,2025-12-02,2025-12-09,True,100,2
user_0252,Evening Yoga,exercise,2,2025-10-26,,False,0,3
user_0252,Hydration Hero,water,1,2025-09-13,2025-09-15,True,50,1
user_0252,Sleep Sanctuary,sleep,3,2025-10-05,2025-10-11,True,150,2
user_0253,Hydration Hero,water,1,2025-09-18,,False,0,3
user_0253,7-Day Streak,exercise,5,2025-10-30,,False,0,1
user_0253,Hydration Hero,water,1,2025-11-02,2025-11-09,True,50,2
user_0253,Mindful Eating,meals,4,2025-11-01,2025-11-04,True,200,3
user_0253,7-Day Streak,exercise,5,2025-09-12,2025-09-13,True,250,2
user_0253,7-Day Streak,exercise,5,2025-09-19,2025-09-26,True,250,3
user_0253,10K Steps Challenge,exercise,3,2025-11-06,2025-11-13,True,150,1
user_0253,7-Day Streak,exercise,5,2025-10-17,2025-10-21,True,250,1
user_0253,Hydration Hero,water,1,2025-11-05,2025-11-10,True,50,2
user_0253,Hydration Hero,water,1,2025-10-21,2025-10-28,True,50,3
user_0253,Morning Meditation,meditation,2,2025-11-23,2025-11-24,True,100,1
user_0253,Evening Yoga,exercise,2,2025-10-13,,False,0,1
user_0254,Sleep Sanctuary,sleep,3,2025-10-28,2025-11-01,True,150,3
user_0254,Sleep Sanctuary,sleep,3,2025-10-10,2025-10-17,True,150,2
user_0254,Mindful Eating,meals,4,2025-09-15,2025-09-17,True,200,3
user_0254,Hydration Hero,water,1,2025-10-11,2025-10-17,True,50,1
user_0254,Mindful Eating,meals,4,2025-12-01,2025-12-02,True,200,3
user_0254,Hydration Hero,water,1,2025-11-11,2025-11-18,True,50,1
user_0254,Sleep Sanctuary,sleep,3,2025-10-06,,False,0,3
user_0254,Evening Yoga,exercise,2,2025-09-13,,False,0,3
user_0254,Evening Yoga,exercise,2,2025-11-19,2025-11-20,True,100,2
user_0254,Evening Yoga,exercise,2,2025-09-30,2025-10-02,True,100,1
user_0254,Hydration Hero,water,1,2025-10-28,,False,0,2
user_0255,Morning Meditation,meditation,2,2025-09-22,,False,0,3
user_0255,7-Day Streak,exercise,5,2025-10-03,,False,0,3
user_0255,10K Steps Challenge,exercise,3,2025-11-24,,False,0,1
user_0256,Morning Meditation,meditation,2,2025-11-04,,False,0,3
user_0256,Breathwork Beginner,meditation,1,2025-10-09,2025-10-14,True,50,1
user_0256,Morning Meditation,meditation,2,2025-11-21,2025-11-22,True,100,1
user_0256,Sleep Sanctuary,sleep,3,2025-09-25,,False,0,2
user_0256,Morning Meditation,meditation,2,2025-11-02,,False,0,1
user_0256,Morning Meditation,meditation,2,2025-09-06,2025-09-11,True,100,2
user_0256,Breathwork Beginner,meditation,1,2025-09-29,2025-10-01,True,50,1
user_0256,Breathwork Beginner,meditation,1,2025-11-07,2025-11-09,True,50,1
user_0256,Morning Meditation,meditation,2,2025-10-05,2025-10-07,True,100,2
user_0256,Sleep Sanctuary,sleep,3,2025-11-02,2025-11-04,True,150,1
user_0256,Sleep Sanctuary,sleep,3,2025-10-01,,False,0,2
user_0256,Sleep Sanctuary,sleep,3,2025-09-26,2025-10-03,True,150,3
user_0256,Breathwork Beginner,meditation,1,2025-11-22,2025-11-24,True,50,1
user_0256,Morning Meditation,meditation,2,2025-11-08,2025-11-14,True,100,3
user_0256,7-Day Streak,exercise,5,2025-10-31,2025-11-06,True,250,3
user_0256,7-Day Streak,exercise,5,2025-10-11,2025-10-12,True,250,1
user_0256,Mindful Eating,meals,4,2025-09-29,2025-10-05,True,200,1
user_0256,Evening Yoga,exercise,2,2025-09-20,2025-09-26,True,100,3
user_0256,Evening Yoga,exercise,2,2025-12-02,2025-12-06,True,100,1
user_0256,7-Day Streak,exercise,5,2025-10-08,,False,0,2
user_0257,Evening Yoga,exercise,2,2025-11-01,2025-11-06,True,100,2
user_0257,Morning Meditation,meditation,2,2025-09-29,2025-10-01,True,100,3
user_0257,10K Steps Challenge,exercise,3,2025-11-07,2025-11-08,True,150,2
user_0257,Evening Yoga,exercise,2,2025-12-02,,False,0,2
user_0257,Breathwork Beginner,meditation,1,2025-12-02,2025-12-03,True,50,1
user_0257,Sleep Sanctuary,sleep,3,2025-10-04,2025-10-07,True,150,2
user_0257,10K Steps Challenge,exercise,3,2025-09-23,2025-09-26,True,150,2
user_0257,Morning Meditation,meditation,2,2025-09-07,2025-09-10,True,100,3
user_0257,Sleep Sanctuary,sleep,3,2025-11-15,2025-11-21,True,150,2
user_0257,Evening Yoga,exercise,2,2025-10-28,2025-11-03,True,100,3
user_0257,10K Steps Challenge,exercise,3,2025-09-13,2025-09-16,True,150,2
user_0257,Sleep Sanctuary,sleep,3,2025-09-23,,False,0,2
user_0257,Mindful Eating,meals,4,2025-12-02,2025-12-04,True,200,3
user_0257,Evening Yoga,exercise,2,2025-12-03,,False,0,3
user_0257,7-Day Streak,exercise,5,2025-11-26,2025-11-27,True,250,1
user_0257,10K Steps Challenge,exercise,3,2025-11-20,2025-11-25,True,150,3
user_0257,Breathwork Beginner,meditation,1,2025-11-09,2025-11-16,True,50,2
user_0257,Evening Yoga,exercise,2,2025-11-29,2025-11-30,True,100,1
user_0257,Breathwork Beginner,meditation,1,2025-11-27,2025-12-03,True,50,1
user_0257,Mindful Eating,meals,4,2025-11-16,2025-11-22,True,200,3
user_0258,Breathwork Beginner,meditation,1,2025-11-04,2025-11-09,True,50,1
user_0258,7-Day Streak,exercise,5,2025-10-02,2025-10-07,True,250,1
user_0258,10K Steps Challenge,exercise,3,2025-10-21,2025-10-23,True,150,1
user_0258,Sleep Sanctuary,sleep,3,2025-09-16,2025-09-23,True,150,3
user_0258,10K Steps Challenge,exercise,3,2025-10-10,2025-10-12,True,150,2
user_0258,Morning Meditation,meditation,2,2025-09-26,2025-10-02,True,100,1
user_0258,Hydration Hero,water,1,2025-11-15,2025-11-21,True,50,2
user_0258,7-Day Streak,exercise,5,2025-09-24,,False,0,1
user_0258,7-Day Streak,exercise,5,2025-11-19,,False,0,2
user_0258,10K Steps Challenge,exercise,3,2025-09-29,2025-10-05,True,150,1
user_0258,10K Steps Challenge,exercise,3,2025-12-04,2025-12-06,True,150,1
user_0259,Breathwork Beginner,meditation,1,2025-10-05,,False,0,1
user_0259,Sleep Sanctuary,sleep,3,2025-10-20,2025-10-27,True,150,3
user_0259,7-Day Streak,exercise,5,2025-09-11,2025-09-15,True,250,2
user_0259,Hydration Hero,water,1,2025-12-04,,False,0,3
user_0259,Hydration Hero,water,1,2025-10-05,,False,0,1
user_0260,Breathwork Beginner,meditation,1,2025-10-12,,False,0,1
user_0260,Morning Meditation,meditation,2,2025-11-27,2025-11-28,True,100,3
user_0260,Evening Yoga,exercise,2,2025-10-10,2025-10-15,True,100,2
user_0261,10K Steps Challenge,exercise,3,2025-11-08,,False,0,2
user_0261,Evening Yoga,exercise,2,2025-10-25,2025-10-28,True,100,1
user_0261,Breathwork Beginner,meditation,1,2025-11-06,2025-11-08,True,50,2
user_0261,Evening Yoga,exercise,2,2025-09-25,2025-09-27,True,100,2
user_0261,Evening Yoga,exercise,2,2025-10-16,,False,0,3
user_0261,10K Steps Challenge,exercise,3,2025-09-07,,False,0,2
user_0261,Breathwork Beginner,meditation,1,2025-11-27,2025-12-03,True,50,3
user_0262,Sleep Sanctuary,sleep,3,2025-09-11,2025-09-15,True,150,1
