user_id,challenge_name,category,difficulty,start_date,completed,points_earned
user_0092,10K Steps Challenge,exercise,3,2025-11-13,False,0
user_0092,Morning Meditation,meditation,2,2025-11-29,True,100
user_0092,7-Day Streak,exercise,5,2025-11-09,False,0
user_0092,7-Day Streak,exercise,5,2025-11-22,False,0
user_0092,7-Day Streak,exercise,5,2025-11-08,True,250
user_0092,Morning Meditation,meditation,2,2025-12-01,False,0
user_0092,7-Day Streak,exercise,5,2025-12-03,False,0
user_0092,7-Day Streak,exercise,5,2025-11-08,True,250
user_0092,10K Steps Challenge,exercise,3,2025-11-29,False,0
user_0093,10K Steps Challenge,exercise,3,2025-11-09,False,0
user_0093,Morning Meditation,meditation,2,2025-11-17,True,100
user_0093,7-Day Streak,exercise,5,2025-11-24,False,0
user_0093,Morning Meditation,meditation,2,2025-11-09,False,0
user_0093,Morning Meditation,meditation,2,2025-11-15,False,0
user_0093,Morning Meditation,meditation,2,2025-11-24,False,0
user_0093,Morning Meditation,meditation,2,2025-12-03,True,100
user_0093,10K Steps Challenge,exercise,3,2025-11-14,True,150
user_0093,10K Steps Challenge,exercise,3,2025-11-09,False,0
user_0093,Morning Meditation,meditation,2,2025-11-22,True,100
user_0093,Morning Meditation,meditation,2,2025-11-05,False,0
user_0094,7-Day Streak,exercise,5,2025-11-05,False,0
user_0094,7-Day Streak,exercise,5,2025-11-27,False,0
user_0094,7-Day Streak,exercise,5,2025-11-09,False,0
user_0094,Morning Meditation,meditation,2,2025-11-08,True,100
user_0094,7-Day Streak,exercise,5,2025-12-04,False,0
user_0094,Morning Meditation,meditation,2,2025-11-23,False,0
user_0094,7-Day Streak,exercise,5,2025-12-01,False,0
user_0094,10K Steps Challenge,exercise,3,2025-11-12,False,0
user_0094,Morning Meditation,meditation,2,2025-11-05,True,100
user_0094,10K Steps Challenge,exercise,3,2025-11-15,True,150
user_0094,7-Day Streak,exercise,5,2025-11-15,True,250
user_0095,7-Day Streak,exercise,5,2025-11-11,False,0
user_0095,Morning Meditation,meditation,2,2025-11-21,True,100
user_0095,10K Steps Challenge,exercise,3,2025-12-02,True,150
user_0095,10K Steps Challenge,exercise,3,2025-11-06,True,150
user_0095,Morning Meditation,meditation,2,2025-12-04,False,0
user_0095,Morning Meditation,meditation,2,2025-11-12,True,100
user_0095,10K Steps Challenge,exercise,3,2025-11-16,True,150
user_0095,10K Steps Challenge,exercise,3,2025-11-05,True,150
user_0095,7-Day Streak,exercise,5,2025-11-24,False,0
user_0095,7-Day Streak,exercise,5,2025-11-18,False,0
user_0095,Morning Meditation,meditation,2,2025-11-15,True,100
user_0096,Morning Meditation,meditation,2,2025-11-13,True,100
user_0096,Morning Meditation,meditation,2,2025-11-24,True,100
user_0096,7-Day Streak,exercise,5,2025-11-22,False,0
user_0096,7-Day Streak,exercise,5,2025-11-15,False,0
user_0096,Morning Meditation,meditation,2,2025-11-08,True,100
user_0096,10K Steps Challenge,exercise,3,2025-11-11,False,0
user_0096,7-Day Streak,exercise,5,2025-11-28,True,250
user_0096,Morning Meditation,meditation,2,2025-11-28,True,100
user_0096,Morning Meditation,meditation,2,2025-11-13,False,0
user_0096,Morning Meditation,meditation,2,2025-11-10,True,100
user_0096,10K Steps Challenge,exercise,3,2025-11-24,False,0
user_0096,10K Steps Challenge,exercise,3,2025-11-08,False,0
user_0097,7-Day Streak,exercise,5,2025-11-11,True,250
user_0097,Morning Meditation,meditation,2,2025-11-06,True,100
user_0097,7-Day Streak,exercise,5,2025-11-10,False,0
user_0097,Morning Meditation,meditation,2,2025-11-21,True,100
user_0097,10K Steps Challenge,exercise,3,2025-11-08,True,150
user_0097,7-Day Streak,exercise,5,2025-11-26,False,0
user_0097,Morning Meditation,meditation,2,2025-11-20,False,0
user_0097,Morning Meditation,meditation,2,2025-12-02,False,0
user_0097,10K Steps Challenge,exercise,3,2025-11-05,False,0
user_0097,10K Steps Challenge,exercise,3,2025-11-07,False,0
user_0097,Morning Meditation,meditation,2,2025-11-15,False,0
user_0097,7-Day Streak,exercise,5,2025-11-07,False,0
user_0098,10K Steps Challenge,exercise,3,2025-11-20,False,0
user_0098,10K Steps Challenge,exercise,3,2025-11-15,True,150
user_0098,10K Steps Challenge,exercise,3,2025-11-23,True,150
user_0098,Morning Meditation,meditation,2,2025-12-01,True,100
user_0098,7-Day Streak,exercise,5,2025-11-28,False,0
user_0098,7-Day Streak,exercise,5,2025-11-16,False,0
user_0098,Morning Meditation,meditation,2,2025-11-26,True,100
user_0098,10K Steps Challenge,exercise,3,2025-11-05,True,150
user_0098,7-Day Streak,exercise,5,2025-11-17,False,0
user_0098,7-Day Streak,exercise,5,2025-11-05,False,0
user_0098,Morning Meditation,meditation,2,2025-11-07,True,100
user_0099,Morning Meditation,meditation,2,2025-11-08,False,0
user_0099,10K Steps Challenge,exercise,3,2025-11-29,True,150
user_0099,Morning Meditation,meditation,2,2025-11-07,True,100
user_0099,10K Steps Challenge,exercise,3,2025-11-28,False,0
user_0099,7-Day Streak,exercise,5,2025-11-30,False,0
user_0099,Morning Meditation,meditation,2,2025-11-07,True,100
user_0099,10K Steps Challenge,exercise,3,2025-11-18,True,150
user_0099,7-Day Streak,exercise,5,2025-11-11,False,0
user_0099,10K Steps Challenge,exercise,3,2025-11-06,True,150
user_0099,7-Day Streak,exercise,5,2025-11-28,False,0
user_0099,7-Day Streak,exercise,5,2025-11-11,False,0
user_0099,Morning Meditation,meditation,2,2025-12-01,False,0
user_0099,10K Steps Challenge,exercise,3,2025-11-06,True,150
user_0100,7-Day Streak,exercise,5,2025-11-25,False,0
user_0100,10K Steps Challenge,exercise,3,2025-11-30,True,150
user_0100,7-Day Streak,exercise,5,2025-12-03,False,0
user_0100,10K Steps Challenge,exercise,3,2025-11-25,False,0
user_0100,10K Steps Challenge,exercise,3,2025-11-08,True,150
user_0100,Morning Meditation,meditation,2,2025-11-26,False,0
user_0100,7-Day Streak,exercise,5,2025-12-01,False,0
user_0100,7-Day Streak,exercise,5,2025-11-18,True,250
user_0100,10K Steps Challenge,exercise,3,2025-11-16,True,150
user_0100,Morning Meditation,meditation,2,2025-12-01,False,0
user_0100,10K Steps Challenge,exercise,3,2025-11-21,False,0
user_0100,7-Day Streak,exercise,5,2025-11-20,False,0
user_0100,10K Steps Challenge,exercise,3,2025-11-29,False,0
user_0101,Morning Meditation,meditation,2,2025-12-02,True,100
user_0101,Morning Meditation,meditation,2,2025-11-15,True,100
user_0101,10K Steps Challenge,exercise,3,2025-11-11,False,0
user_0101,Morning Meditation,meditation,2,2025-11-10,True,100
user_0101,Morning Meditation,meditation,2,2025-11-30,True,100
user_0101,7-Day Streak,exercise,5,2025-11-26,False,0
user_0101,7-Day Streak,exercise,5,2025-11-20,False,0
user_0101,7-Day Streak,exercise,5,2025-12-04,False,0
user_0101,7-Day Streak,exercise,5,2025-11-30,False,0
user_0101,10K Steps Challenge,exercise,3,2025-11-11,False,0
user_0101,Morning Meditation,meditation,2,2025-11-29,False,0
user_0101,10K Steps Challenge,exercise,3,2025-11-12,False,0
user_0102,7-Day Streak,exercise,5,2025-11-19,False,0
user_0102,7-Day Streak,exercise,5,2025-11-12,False,0
user_0102,10K Steps Challenge,exercise,3,2025-11-18,True,150
user_0102,7-Day Streak,exercise,5,2025-11-07,False,0
user_0102,Morning Meditation,meditation,2,2025-11-17,True,100
user_0102,Morning Meditation,meditation,2,2025-11-25,False,0
user_0102,Morning Meditation,meditation,2,2025-11-05,True,100
user_0102,Morning Meditation,meditation,2,2025-11-23,True,100
user_0102,7-Day Streak,exercise,5,2025-11-20,False,0
user_0102,10K Steps Challenge,exercise,3,2025-12-02,True,150
user_0102,10K Steps Challenge,exercise,3,2025-11-11,True,150
user_0102,7-Day Streak,exercise,5,2025-11-17,True,250
user_0102,Morning Meditation,meditation,2,2025-11-24,True,100
user_0103,Morning Meditation,meditation,2,2025-11-05,False,0
user_0103,Morning Meditation,meditation,2,2025-11-27,True,100
user_0103,10K Steps Challenge,exercise,3,2025-11-05,True,150
user_0103,7-Day Streak,exercise,5,2025-11-11,True,250
user_0103,Morning Meditation,meditation,2,2025-12-02,False,0
user_0103,10K Steps Challenge,exercise,3,2025-11-29,True,150
user_0103,10K Steps Challenge,exercise,3,2025-11-13,False,0
user_0103,7-Day Streak,exercise,5,2025-11-12,True,250
user_0103,10K Steps Challenge,exercise,3,2025-11-21,False,0
user_0103,10K Steps Challenge,exercise,3,2025-11-25,False,0
user_0103,Morning Meditation,meditation,2,2025-11-13,True,100
user_0103,Morning Meditation,meditation,2,2025-12-03,False,0
user_0103,Morning Meditation,meditation,2,2025-11-08,True,100
user_0104,7-Day Streak,exercise,5,2025-11-08,False,0
user_0104,10K Steps Challenge,exercise,3,2025-12-01,False,0
user_0104,7-Day Streak,exercise,5,2025-11-15,False,0
user_0104,7-Day Streak,exercise,5,2025-11-09,False,0
user_0104,Morning Meditation,meditation,2,2025-11-05,False,0
user_0104,10K Steps Challenge,exercise,3,2025-11-26,False,0
user_0104,7-Day Streak,exercise,5,2025-11-05,True,250
user_0104,7-Day Streak,exercise,5,2025-11-19,False,0
user_0104,Morning Meditation,meditation,2,2025-12-02,True,100
user_0104,Morning Meditation,meditation,2,2025-11-29,False,0
user_0104,Morning Meditation,meditation,2,2025-12-04,True,100
user_0104,Morning Meditation,meditation,2,2025-11-28,True,100
user_0104,Morning Meditation,meditation,2,2025-11-08,True,100
user_0105,10K Steps Challenge,exercise,3,2025-11-25,True,150
user_0105,10K Steps Challenge,exercise,3,2025-11-08,False,0
user_0105,Morning Meditation,meditation,2,2025-11-10,False,0
user_0105,10K Steps Challenge,exercise,3,2025-11-28,False,0
user_0105,Morning Meditation,meditation,2,2025-11-18,True,100
user_0105,10K Steps Challenge,exercise,3,2025-11-12,False,0
user_0105,7-Day Streak,exercise,5,2025-11-09,False,0
user_0105,Morning Meditation,meditation,2,2025-11-05,True,100
user_0105,10K Steps Challenge,exercise,3,2025-11-09,False,0
user_0105,10K Steps Challenge,exercise,3,2025-11-19,True,150
user_0105,10K Steps Challenge,exercise,3,2025-11-22,False,0
user_0105,10K Steps Challenge,exercise,3,2025-11-10,False,0
user_0106,7-Day Streak,exercise,5,2025-11-20,False,0
user_0106,10K Steps Challenge,exercise,3,2025-11-16,False,0
user_0106,Morning Meditation,meditation,2,2025-11-15,False,0
user_0106,Morning Meditation,meditation,2,2025-11-22,True,100
user_0106,10K Steps Challenge,exercise,3,2025-11-19,True,150
user_0106,10K Steps Challenge,exercise,3,2025-12-02,False,0
user_0106,Morning Meditation,meditation,2,2025-11-29,False,0
user_0106,Morning Meditation,meditation,2,2025-11-23,False,0
user_0106,7-Day Streak,exercise,5,2025-12-03,False,0
user_0106,Morning Meditation,meditation,2,2025-11-29,True,100
user_0106,10K Steps Challenge,exercise,3,2025-11-30,False,0
user_0106,Morning Meditation,meditation,2,2025-11-11,True,100
user_0107,10K Steps Challenge,exercise,3,2025-11-23,True,150
user_0107,10K Steps Challenge,exercise,3,2025-11-09,False,0
user_0107,Morning Meditation,meditation,2,2025-12-04,False,0
user_0107,7-Day Streak,exercise,5,2025-11-10,False,0
user_0107,10K Steps Challenge,exercise,3,2025-12-01,True,150
user_0107,Morning Meditation,meditation,2,2025-11-08,True,100
user_0107,Morning Meditation,meditation,2,2025-11-15,False,0
user_0107,10K Steps Challenge,exercise,3,2025-11-26,True,150
user_0107,10K Steps Challenge,exercise,3,2025-11-18,True,150
user_0107,Morning Meditation,meditation,2,2025-11-08,True,100
user_0107,Morning Meditation,meditation,2,2025-11-26,True,100
user_0107,10K Steps Challenge,exercise,3,2025-11-17,True,150
user_0107,Morning Meditation,meditation,2,2025-11-14,False,0
user_0108,10K Steps Challenge,exercise,3,2025-11-21,True,150
user_0108,10K Steps Challenge,exercise,3,2025-11-22,True,150
user_0108,7-Day Streak,exercise,5,2025-11-06,False,0
user_0108,10K Steps Challenge,exercise,3,2025-12-01,True,150
user_0108,Morning Meditation,meditation,2,2025-11-13,True,100
user_0108,7-Day Streak,exercise,5,2025-12-01,False,0
user_0108,7-Day Streak,exercise,5,2025-11-18,False,0
user_0108,7-Day Streak,exercise,5,2025-11-15,False,0
user_0108,7-Day Streak,exercise,5,2025-11-10,False,0
user_0108,Morning Meditation,meditation,2,2025-12-01,True,100
user_0108,7-Day Streak,exercise,5,2025-11-23,True,250
user_0108,7-Day Streak,exercise,5,2025-11-28,False,0
user_0108,7-Day Streak,exercise,5,2025-11-13,False,0
user_0109,7-Day Streak,exercise,5,2025-11-19,True,250
user_0109,7-Day Streak,exercise,5,2025-11-28,False,0
user_0109,Morning Meditation,meditation,2,2025-11-06,True,100
user_0109,Morning Meditation,meditation,2,2025-11-24,True,100
user_0109,10K Steps Challenge,exercise,3,2025-11-11,True,150
user_0109,10K Steps Challenge,exercise,3,2025-11-22,False,0
user_0109,10K Steps Challenge,exercise,3,2025-11-16,False,0
user_0109,7-Day Streak,exercise,5,2025-11-30,True,250
user_0109,7-Day Streak,exercise,5,2025-11-19,False,0
user_0109,Morning Meditation,meditation,2,2025-11-13,True,100
user_0109,Morning Meditation,meditation,2,2025-11-16,True,100
user_0110,7-Day Streak,exercise,5,2025-11-19,False,0
user_0110,Morning Meditation,meditation,2,2025-11-14,True,100
user_0110,Morning Meditation,meditation,2,2025-11-09,True,100
user_0110,10K Steps Challenge,exercise,3,2025-11-07,True,150
user_0110,Morning Meditation,meditation,2,2025-11-29,False,0
user_0110,Morning Meditation,meditation,2,2025-11-10,True,100
user_0110,Morning Meditation,meditation,2,2025-12-04,True,100
user_0110,10K Steps Challenge,exercise,3,2025-11-30,True,150
user_0110,10K Steps Challenge,exercise,3,2025-11-30,True,150
user_0110,Morning Meditation,meditation,2,2025-11-13,True,100
user_0110,Morning Meditation,meditation,2,2025-12-03,True,100
user_0110,Morning Meditation,meditation,2,2025-11-11,True,100
user_0110,7-Day Streak,exercise,5,2025-11-10,False,0
user_0111,7-Day Streak,exercise,5,2025-11-21,False,0
user_0111,Morning Meditation,meditation,2,2025-11-12,True,100
user_0111,7-Day Streak,exercise,5,2025-11-21,False,0
user_0111,10K Steps Challenge,exercise,3,2025-11-22,False,0
user_0111,Morning Meditation,meditation,2,2025-12-01,False,0
user_0111,10K Steps Challenge,exercise,3,2025-12-04,True,150
user_0111,Morning Meditation,meditation,2,2025-11-05,True,100
user_0111,10K Steps Challenge,exercise,3,2025-11-15,False,0
user_0111,7-Day Streak,exercise,5,2025-11-30,False,0
user_0111,7-Day Streak,exercise,5,2025-12-01,False,0
user_0111,10K Steps Challenge,exercise,3,2025-11-23,False,0
user_0111,Morning Meditation,meditation,2,2025-11-16,True,100
user_0112,10K Steps Challenge,exercise,3,2025-11-26,True,150
user_0112,7-Day Streak,exercise,5,2025-11-17,True,250
user_0112,10K Steps Challenge,exercise,3,2025-11-21,True,150
user_0112,7-Day Streak,exercise,5,2025-11-16,False,0
user_0112,7-Day Streak,exercise,5,2025-12-04,False,0
user_0112,10K Steps Challenge,exercise,3,2025-11-08,False,0
user_0112,10K Steps Challenge,exercise,3,2025-11-30,False,0
user_0112,Morning Meditation,meditation,2,2025-11-27,True,100
user_0112,Morning Meditation,meditation,2,2025-11-24,True,100
user_0112,7-Day Streak,exercise,5,2025-11-25,False,0
user_0112,10K Steps Challenge,exercise,3,2025-11-29,True,150
user_0112,7-Day Streak,exercise,5,2025-11-29,False,0
user_0113,Morning Meditation,meditation,2,2025-11-06,True,100
user_0113,Morning Meditation,meditation,2,2025-11-05,False,0
user_0113,10K Steps Challenge,exercise,3,2025-12-03,True,150
user_0113,Morning Meditation,meditation,2,2025-11-18,False,0
user_0113,10K Steps Challenge,exercise,3,2025-11-08,False,0
user_0113,Morning Meditation,meditation,2,2025-11-26,True,100
user_0113,7-Day Streak,exercise,5,2025-11-19,False,0
user_0113,7-Day Streak,exercise,5,2025-11-30,True,250
user_0113,10K Steps Challenge,exercise,3,2025-11-19,False,0
user_0113,7-Day Streak,exercise,5,2025-12-03,False,0
user_0113,7-Day Streak,exercise,5,2025-11-25,False,0
user_0113,10K Steps Challenge,exercise,3,2025-11-21,False,0
user_0114,Morning Meditation,meditation,2,2025-12-01,False,0
user_0114,Morning Meditation,meditation,2,2025-11-19,True,100
user_0114,7-Day Streak,exercise,5,2025-11-30,False,0
user_0114,Morning Meditation,meditation,2,2025-11-14,False,0
user_0114,7-Day Streak,exercise,5,2025-11-26,False,0
user_0114,10K Steps Challenge,exercise,3,2025-11-07,True,150
user_0114,7-Day Streak,exercise,5,2025-11-14,False,0
user_0114,Morning Meditation,meditation,2,2025-12-04,False,0
user_0114,Morning Meditation,meditation,2,2025-11-21,True,100
user_0114,Morning Meditation,meditation,2,2025-11-22,True,100
user_0114,7-Day Streak,exercise,5,2025-11-10,False,0
user_0114,7-Day Streak,exercise,5,2025-11-25,False,0
user_0115,7-Day Streak,exercise,5,2025-11-16,False,0
user_0115,Morning Meditation,meditation,2,2025-11-07,True,100
user_0115,Morning Meditation,meditation,2,2025-12-03,False,0
user_0115,Morning Meditation,meditation,2,2025-11-22,False,0
user_0115,Morning Meditation,meditation,2,2025-11-24,True,100
user_0115,10K Steps Challenge,exercise,3,2025-12-02,False,0
user_0115,7-Day Streak,exercise,5,2025-11-21,False,0
user_0115,10K Steps Challenge,exercise,3,2025-11-29,True,150
user_0115,7-Day Streak,exercise,5,2025-11-21,True,250
user_0115,7-Day Streak,exercise,5,2025-11-24,False,0
user_0115,7-Day Streak,exercise,5,2025-11-06,False,0
user_0115,7-Day Streak,exercise,5,2025-11-21,False,0
user_0116,Morning Meditation,meditation,2,2025-11-27,True,100
user_0116,Morning Meditation,meditation,2,2025-11-11,False,0
user_0116,7-Day Streak,exercise,5,2025-11-20,True,250
user_0116,7-Day Streak,exercise,5,2025-12-02,False,0
user_0116,Morning Meditation,meditation,2,2025-11-11,True,100
user_0116,10K Steps Challenge,exercise,3,2025-11-12,False,0
user_0116,Morning Meditation,meditation,2,2025-11-11,True,100
user_0116,7-Day Streak,exercise,5,2025-11-22,False,0
user_0116,10K Steps Challenge,exercise,3,2025-11-15,True,150
user_0116,10K Steps Challenge,exercise,3,2025-11-08,False,0
user_0116,10K Steps Challenge,exercise,3,2025-11-07,False,0
user_0116,7-Day Streak,exercise,5,2025-11-13,False,0
user_0117,Morning Meditation,meditation,2,2025-11-10,True,100
user_0117,Morning Meditation,meditation,2,2025-12-02,True,100
user_0117,10K Steps Challenge,exercise,3,2025-11-12,False,0
user_0117,7-Day Streak,exercise,5,2025-11-19,False,0
user_0117,10K Steps Challenge,exercise,3,2025-11-26,False,0
user_0117,Morning Meditation,meditation,2,2025-11-09,False,0
user_0117,10K Steps Challenge,exercise,3,2025-11-16,False,0
user_0117,Morning Meditation,meditation,2,2025-11-27,False,0
user_0117,7-Day Streak,exercise,5,2025-12-03,True,250
user_0117,7-Day Streak,exercise,5,2025-11-05,True,250
user_0117,Morning Meditation,meditation,2,2025-11-11,True,100
user_0117,7-Day Streak,exercise,5,2025-11-12,False,0
user_0118,10K Steps Challenge,exercise,3,2025-11-12,True,150
user_0118,Morning Meditation,meditation,2,2025-12-01,True,100
user_0118,Morning Meditation,meditation,2,2025-12-03,True,100
user_0118,7-Day Streak,exercise,5,2025-12-02,False,0
user_0118,7-Day Streak,exercise,5,2025-11-29,True,250
user_0118,7-Day Streak,exercise,5,2025-11-24,True,250
user_0118,7-Day Streak,exercise,5,2025-11-24,False,0
user_0118,10K Steps Challenge,exercise,3,2025-11-28,False,0
user_0118,7-Day Streak,exercise,5,2025-11-25,True,250
user_0118,10K Steps Challenge,exercise,3,2025-11-21,True,150
user_0118,Morning Meditation,meditation,2,2025-11-29,True,100
user_0118,7-Day Streak,exercise,5,2025-11-17,True,250
user_0119,Morning Meditation,meditation,2,2025-11-09,True,100
user_0119,10K Steps Challenge,exercise,3,2025-11-10,False,0
user_0119,7-Day Streak,exercise,5,2025-11-30,True,250
user_0119,7-Day Streak,exercise,5,2025-11-09,False,0
user_0119,Morning Meditation,meditation,2,2025-11-08,True,100
user_0119,10K Steps Challenge,exercise,3,2025-11-14,False,0
user_0119,10K Steps Challenge,exercise,3,2025-11-23,True,150
user_0119,10K Steps Challenge,exercise,3,2025-11-22,True,150
user_0119,10K Steps Challenge,exercise,3,2025-11-24,False,0
user_0119,Morning Meditation,meditation,2,2025-11-26,False,0
user_0119,7-Day Streak,exercise,5,2025-11-05,True,250
user_0119,7-Day Streak,exercise,5,2025-11-06,False,0
user_0119,10K Steps Challenge,exercise,3,2025-12-02,False,0
user_0119,10K Steps Challenge,exercise,3,2025-11-23,True,150
user_0120,10K Steps Challenge,exercise,3,2025-11-17,False,0
user_0120,Morning Meditation,meditation,2,2025-11-11,True,100
user_0120,Morning Meditation,meditation,2,2025-11-18,True,100
user_0120,10K Steps Challenge,exercise,3,2025-11-07,False,0
user_0120,7-Day Streak,exercise,5,2025-11-13,True,250
user_0120,Morning Meditation,meditation,2,2025-11-12,False,0
user_0120,Morning Meditation,meditation,2,2025-12-04,True,100
user_0120,Morning Meditation,meditation,2,2025-12-01,False,0
user_0120,7-Day Streak,exercise,5,2025-11-23,False,0
user_0120,Morning Meditation,meditation,2,2025-11-22,False,0
user_0120,Morning Meditation,meditation,2,2025-11-07,False,0
user_0120,10K Steps Challenge,exercise,3,2025-11-08,True,150
user_0121,7-Day Streak,exercise,5,2025-11-30,True,250
user_0121,10K Steps Challenge,exercise,3,2025-11-25,True,150
user_0121,Morning Meditation,meditation,2,2025-11-22,True,100
user_0121,10K Steps Challenge,exercise,3,2025-11-18,True,150
user_0121,10K Steps Challenge,exercise,3,2025-11-24,True,150
user_0121,Morning Meditation,meditation,2,2025-11-17,True,100
user_0121,Morning Meditation,meditation,2,2025-11-16,False,0
user_0121,7-Day Streak,exercise,5,2025-11-10,False,0
user_0121,7-Day Streak,exercise,5,2025-11-20,False,0
user_0121,Morning Meditation,meditation,2,2025-11-05,False,0
user_0121,10K Steps Challenge,exercise,3,2025-11-23,False,0
user_0122,Morning Meditation,meditation,2,2025-12-03,True,100
user_0122,Morning Meditation,meditation,2,2025-11-18,True,100
user_0122,7-Day Streak,exercise,5,2025-11-07,False,0
user_0122,10K Steps Challenge,exercise,3,2025-11-09,False,0
user_0122,10K Steps Challenge,exercise,3,2025-12-03,False,0
user_0122,7-Day Streak,exercise,5,2025-11-17,False,0
user_0122,10K Steps Challenge,exercise,3,2025-11-21,False,0
user_0122,10K Steps Challenge,exercise,3,2025-11-15,False,0
user_0122,Morning Meditation,meditation,2,2025-11-13,True,100
user_0122,10K Steps Challenge,exercise,3,2025-11-24,False,0
user_0122,7-Day Streak,exercise,5,2025-11-11,False,0
user_0122,7-Day Streak,exercise,5,2025-11-28,False,0
user_0123,Morning Meditation,meditation,2,2025-11-09,True,100
user_0123,10K Steps Challenge,exercise,3,2025-11-10,True,150
user_0123,10K Steps Challenge,exercise,3,2025-11-26,True,150
user_0123,7-Day Streak,exercise,5,2025-11-16,False,0
user_0123,7-Day Streak,exercise,5,2025-11-09,True,250
user_0123,10K Steps Challenge,exercise,3,2025-11-15,False,0
user_0123,Morning Meditation,meditation,2,2025-11-05,False,0
user_0123,7-Day Streak,exercise,5,2025-12-03,False,0
user_0123,10K Steps Challenge,exercise,3,2025-11-19,False,0
user_0123,Morning Meditation,meditation,2,2025-11-24,False,0
user_0123,Morning Meditation,meditation,2,2025-11-23,False,0
user_0124,Morning Meditation,meditation,2,2025-11-24,False,0
user_0124,Morning Meditation,meditation,2,2025-11-12,True,100
user_0124,10K Steps Challenge,exercise,3,2025-11-25,False,0
user_0124,Morning Meditation,meditation,2,2025-11-06,True,100
user_0124,Morning Meditation,meditation,2,2025-11-12,False,0
user_0124,7-Day Streak,exercise,5,2025-11-25,True,250
user_0124,Morning Meditation,meditation,2,2025-11-09,True,100
user_0124,Morning Meditation,meditation,2,2025-11-12,False,0
user_0124,7-Day Streak,exercise,5,2025-11-16,False,0
user_0124,Morning Meditation,meditation,2,2025-11-11,True,100
user_0124,7-Day Streak,exercise,5,2025-12-04,False,0
user_0125,7-Day Streak,exercise,5,2025-11-15,False,0
user_0125,10K Steps Challenge,exercise,3,2025-12-04,True,150
user_0125,10K Steps Challenge,exercise,3,2025-11-22,False,0
user_0125,Morning Meditation,meditation,2,2025-11-30,False,0
user_0125,7-Day Streak,exercise,5,2025-11-11,False,0
user_0125,10K Steps Challenge,exercise,3,2025-12-01,True,150
user_0125,Morning Meditation,meditation,2,2025-12-04,False,0
user_0125,7-Day Streak,exercise,5,2025-12-03,False,0
user_0125,10K Steps Challenge,exercise,3,2025-11-07,True,150
user_0125,10K Steps Challenge,exercise,3,2025-11-19,True,150
user_0125,Morning Meditation,meditation,2,2025-11-15,True,100
user_0125,7-Day Streak,exercise,5,2025-11-14,False,0
user_0125,7-Day Streak,exercise,5,2025-11-20,False,0
user_0126,7-Day Streak,exercise,5,2025-11-25,True,250
user_0126,10K Steps Challenge,exercise,3,2025-12-03,True,150
user_0126,7-Day Streak,exercise,5,2025-12-02,False,0
user_0126,10K Steps Challenge,exercise,3,2025-11-30,True,150
user_0126,7-Day Streak,exercise,5,2025-11-21,False,0
user_0126,Morning Meditation,meditation,2,2025-11-25,True,100
user_0126,7-Day Streak,exercise,5,2025-12-01,False,0
user_0126,Morning Meditation,meditation,2,2025-11-20,False,0
user_0126,10K Steps Challenge,exercise,3,2025-11-26,False,0
user_0126,10K Steps Challenge,exercise,3,2025-11-09,False,0
user_0126,7-Day Streak,exercise,5,2025-11-09,True,250
user_0126,10K Steps Challenge,exercise,3,2025-12-03,False,0
user_0127,10K Steps Challenge,exercise,3,2025-11-24,False,0
user_0127,Morning Meditation,meditation,2,2025-12-03,False,0
user_0127,Morning Meditation,meditation,2,2025-11-27,False,0
user_0127,7-Day Streak,exercise,5,2025-11-05,False,0
user_0127,7-Day Streak,exercise,5,2025-11-08,False,0
user_0127,7-Day Streak,exercise,5,2025-11-27,False,0
user_0127,7-Day Streak,exercise,5,2025-11-19,False,0
user_0127,Morning Meditation,meditation,2,2025-11-28,True,100
user_0127,Morning Meditation,meditation,2,2025-11-24,False,0
user_0127,10K Steps Challenge,exercise,3,2025-11-07,False,0
user_0127,7-Day Streak,exercise,5,2025-11-18,False,0
user_0127,Morning Meditation,meditation,2,2025-11-22,False,0
user_0128,7-Day Streak,exercise,5,2025-11-05,False,0
user_0128,10K Steps Challenge,exercise,3,2025-11-13,True,150
user_0128,10K Steps Challenge,exercise,3,2025-11-09,False,0
user_0128,Morning Meditation,meditation,2,2025-11-21,True,100
user_0128,Morning Meditation,meditation,2,2025-11-14,False,0
user_0128,Morning Meditation,meditation,2,2025-12-03,True,100
user_0128,Morning Meditation,meditation,2,2025-11-25,False,0
user_0128,10K Steps Challenge,exercise,3,2025-11-08,False,0
user_0128,10K Steps Challenge,exercise,3,2025-12-03,True,150
user_0128,7-Day Streak,exercise,5,2025-11-21,False,0
user_0128,Morning Meditation,meditation,2,2025-11-18,True,100
user_0129,10K Steps Challenge,exercise,3,2025-11-07,True,150
user_0129,7-Day Streak,exercise,5,2025-11-30,True,250
user_0129,Morning Meditation,meditation,2,2025-11-08,True,100
user_0129,10K Steps Challenge,exercise,3,2025-11-27,False,0
user_0129,10K Steps Challenge,exercise,3,2025-11-09,True,150
user_0129,7-Day Streak,exercise,5,2025-11-13,True,250
user_0129,10K Steps Challenge,exercise,3,2025-11-10,True,150
user_0129,10K Steps Challenge,exercise,3,2025-11-19,True,150
user_0129,10K Steps Challenge,exercise,3,2025-11-12,True,150
user_0129,10K Steps Challenge,exercise,3,2025-11-19,True,150
user_0129,10K Steps Challenge,exercise,3,2025-11-19,True,150
user_0129,Morning Meditation,meditation,2,2025-11-09,False,0
